"Source","Target","Weight"
"v-11","v-12",0.1075
"v-11","v-13",0.1056
"v-11","v-18",0.1034
"v-11","v-19",0.1
"v-11","v-20",0.104
"v-12","v-1",0.1004
"v-12","v-3",0.1041
"v-12","v-4",0.1016
"v-12","v-6",0.1025
"v-12","v-7",0.108
"v-12","v-9",0.1009
"v-12","v-10",0.1034
"v-12","v-11",0.1075
"v-12","v-13",0.105
"v-12","v-14",0.1039
"v-12","v-15",0.1022
"v-12","v-16",0.1069
"v-12","v-17",0.1026
"v-12","v-18",0.1015
"v-12","v-19",0.1014
"v-13","v-1",0.1077
"v-13","v-2",0.1041
"v-13","v-3",0.1031
"v-13","v-5",0.1033
"v-13","v-6",0.1005
"v-13","v-7",0.1033
"v-13","v-8",0.1053
"v-13","v-9",0.1034
"v-13","v-10",0.1038
"v-13","v-11",0.1056
"v-13","v-12",0.105
"v-13","v-15",0.1032
"v-13","v-16",0.1005
"v-13","v-17",0.1012
"v-13","v-18",0.1011
"v-13","v-19",0.1043
"v-13","v-20",0.1097
"v-14","v-1",0.1038
"v-14","v-2",0.1044
"v-14","v-3",0.1011
"v-14","v-4",0.1012
"v-14","v-5",0.1033
"v-14","v-6",0.1049
"v-14","v-7",0.1003
"v-14","v-8",0.1
"v-14","v-9",0.1011
"v-14","v-10",0.1037
"v-14","v-12",0.1039
"v-14","v-15",0.1016
"v-14","v-16",0.1077
"v-14","v-17",0.105
"v-14","v-18",0.1008
"v-14","v-19",0.1025
"v-14","v-20",0.1035
"v-15","v-1",0.105
"v-15","v-2",0.1101
"v-15","v-4",0.1057
"v-15","v-6",0.1065
"v-15","v-7",0.1046
"v-15","v-8",0.1002
"v-15","v-9",0.1007
"v-15","v-10",0.1046
"v-15","v-12",0.1022
"v-15","v-13",0.1032
"v-15","v-14",0.1016
"v-15","v-16",0.1047
"v-15","v-17",0.1036
"v-15","v-18",0.1042
"v-15","v-20",0.1022
"v-16","v-2",0.1001
"v-16","v-3",0.1043
"v-16","v-6",0.102
"v-16","v-7",0.1002
"v-16","v-12",0.1069
"v-16","v-13",0.1005
"v-16","v-14",0.1077
"v-16","v-15",0.1047
"v-16","v-17",0.101
"v-16","v-18",0.1108
"v-16","v-19",0.1045
"v-16","v-20",0.1029
"v-17","v-1",0.1044
"v-17","v-3",0.1027
"v-17","v-4",0.1009
"v-17","v-5",0.1063
"v-17","v-6",0.1032
"v-17","v-7",0.1016
"v-17","v-8",0.1053
"v-17","v-9",0.1031
"v-17","v-12",0.1026
"v-17","v-13",0.1012
"v-17","v-14",0.105
"v-17","v-15",0.1036
"v-17","v-16",0.101
"v-17","v-20",0.1026
"v-18","v-1",0.1041
"v-18","v-2",0.1075
"v-18","v-3",0.1074
"v-18","v-4",0.1043
"v-18","v-5",0.1034
"v-18","v-6",0.103
"v-18","v-8",0.1023
"v-18","v-9",0.1016
"v-18","v-10",0.1019
"v-18","v-11",0.1034
"v-18","v-12",0.1015
"v-18","v-13",0.1011
"v-18","v-14",0.1008
"v-18","v-15",0.1042
"v-18","v-16",0.1108
"v-18","v-19",0.101
"v-18","v-20",0.1028
"v-19","v-1",0.1007
"v-19","v-2",0.1035
"v-19","v-4",0.1034
"v-19","v-7",0.1067
"v-19","v-8",0.1063
"v-19","v-9",0.1007
"v-19","v-10",0.1021
"v-19","v-11",0.1
"v-19","v-12",0.1014
"v-19","v-13",0.1043
"v-19","v-14",0.1025
"v-19","v-16",0.1045
"v-19","v-18",0.101
"v-19","v-20",0.1042
"v-20","v-1",0.1055
"v-20","v-2",0.1033
"v-20","v-3",0.1035
"v-20","v-4",0.1007
"v-20","v-5",0.1041
"v-20","v-6",0.1005
"v-20","v-7",0.1049
"v-20","v-8",0.103
"v-20","v-9",0.1011
"v-20","v-11",0.104
"v-20","v-13",0.1097
"v-20","v-14",0.1035
"v-20","v-15",0.1022
"v-20","v-16",0.1029
"v-20","v-17",0.1026
"v-20","v-18",0.1028
"v-20","v-19",0.1042
