"Id","Thresh1","Thresh2","ThreshRatio","ThreshRatioBounded"
"v-1",9.73554556467625,9.47602053163082,0.0270192258308505,0.0270192258308505
"v-2",10.2954534212474,10.6203626603819,-0.0310707816723342,-0.0310707816723342
"v-3",9.66492511883746,9.31453374602151,0.0369274162704855,0.0369274162704855
"v-4",10.0856630669753,9.34475475681344,0.0762997197742325,0.0762997197742325
"v-5",10.5480931757052,9.83748082293156,0.0697454375897351,0.0697454375897351
"v-6",10.2054654001315,10.2452173747703,-0.00388759878015128,-0.00388759878015128
"v-7",9.07972478074625,10.398058563523,-0.135575230473427,-0.135575230473427
"v-8",10.1502394877804,9.90699751186376,0.0242559732231016,0.0242559732231016
"v-9",10.3400751754956,10.4962933730569,-0.0149950433389603,-0.0149950433389603
"v-10",9.45551823115414,10.0496272956443,-0.0609370379230884,-0.0609370379230884
"v-11",10.3881837470408,10.3418742168374,0.00446787050180494,0.00446787050180494
"v-12",9.68226089512682,10.0079802904125,-0.0330873662164969,-0.0330873662164969
"v-13",9.41590346074622,8.56672529145554,0.0945145706531917,0.0945145706531917
"v-14",10.1136703942581,10.1336063023626,-0.00196924404656895,-0.00196924404656895
"v-15",9.88993778811662,9.229415320869,0.0691221542419264,0.0691221542419264
"v-16",10.7309623192798,9.64998756494781,0.106176610805754,0.106176610805754
"v-17",10.5721428837137,9.45955043199527,0.111197653057493,0.111197653057493
"v-18",9.39887604037592,11.2773170971209,-0.182203259826043,-0.182203259826043
"v-19",10.0339037666572,9.76411684581755,0.0272556158281256,0.0272556158281256
"v-20",10.409200559407,9.94106395078717,0.0460160319890083,0.0460160319890083
"v-21",10.6291562612229,9.8629033861524,0.0748202295077433,0.0748202295077433
"v-22",9.75914561782903,10.2421573935839,-0.0483074229516387,-0.0483074229516387
"v-23",9.6101412881305,10.497430107234,-0.0883115504419626,-0.0883115504419626
"v-24",8.39187219597669,9.16915643696165,-0.0885816487203665,-0.0885816487203665
"v-25",9.77624498608501,9.82880911264736,-0.00536231649776619,-0.00536231649776619
"v-26",10.1518746280092,10.7370010064985,-0.0560374333441679,-0.0560374333441679
"v-27",10.3648200816509,10.7011246993669,-0.0319314605557201,-0.0319314605557201
"v-28",10.2691478288936,10.3573068164211,-0.00854819947200761,-0.00854819947200761
"v-29",10.1707389196244,10.6153247595448,-0.0427838248681773,-0.0427838248681773
"v-30",9.34570956145072,10.1459946762075,-0.0821616468717397,-0.0821616468717397
"v-31",9.6300058146954,10.491165848207,-0.0856497256215925,-0.0856497256215925
"v-32",9.23425415676375,9.71847059084359,-0.0511084117490208,-0.0511084117490208
"v-33",10.3656768026618,9.40022021428849,0.0977669246307706,0.0977669246307706
"v-34",10.5611003853497,9.86493254502616,0.0681911743640479,0.0681911743640479
"v-35",9.35789476584926,9.10205941086813,0.0277196502076976,0.0277196502076976
"v-36",10.4587830912656,9.86949444307895,0.0579934820407148,0.0579934820407148
"v-37",9.87810970649025,10.6854753733185,-0.0785642093625248,-0.0785642093625248
"v-38",10.304953681506,9.69708383716847,0.0607995146070645,0.0607995146070645
"v-39",9.9374828510813,9.33636362640914,0.0623969112316722,0.0623969112316722
"v-40",10.5605488614035,9.27768461915063,0.12951323901858,0.12951323901858
"v-41",10.1490973310175,9.84062590298796,0.030865451559861,0.030865451559861
"v-42",9.76583137860211,9.15460050803452,0.0646331586269341,0.0646331586269341
"v-43",10.1710056135954,9.24563933197669,0.0953890687657684,0.0953890687657684
"v-44",10.5532213075487,11.2024216767126,-0.0596988255391171,-0.0596988255391171
"v-45",9.31517362370991,9.69177461639812,-0.0396329050491452,-0.0396329050491452
"v-46",10.0022779929134,10.2448877664191,-0.0239659603262584,-0.0239659603262584
"v-47",9.84960347947797,11.101085276952,-0.119611677754079,-0.119611677754079
"v-48",10.1362280669871,11.1259954924915,-0.0931683630650966,-0.0931683630650966
"v-49",10.3684019172682,10.6843909257842,-0.0300209803849281,-0.0300209803849281
"v-50",9.80967797297364,9.35898438860402,0.0470326675228253,0.0470326675228253
