"Id","Thresh1","Thresh2","ThreshRatio"
"v-1",9.89969806889937,10.0532026006306,-0.0153869918865429
"v-2",9.8208916125561,10.117888424589,-0.0297930745706868
"v-3",9.9323384708871,10.2124062642294,-0.0278073357207996
"v-4",9.77802021768299,10.3111039209173,-0.0530843333059586
"v-5",10.2851024751015,9.76873918262339,0.0515090787622646
"v-6",9.74627044916841,10.3328694175362,-0.0584453259350179
"v-7",9.79077409037335,10.1395618732818,-0.0350042665530616
"v-8",9.84930843845986,10.1156244107145,-0.026679956451697
"v-9",9.8591752351027,10.2654549979609,-0.0403818571070358
"v-10",9.6630196249609,10.3995718885376,-0.0734584507825187
"v-11",9.73293370662252,10.1382713309014,-0.0408021412179341
"v-12",9.75122478720924,10.1892251908847,-0.0439379117991716
"v-13",10.0445824492598,9.99702676460705,0.00474570413963677
"v-14",9.71322498080404,10.1445426370587,-0.0434475326587816
"v-15",10.0667076098089,10.1770271802895,-0.0108992400587889
"v-16",9.98715156541417,10.1850126075649,-0.0196178641177432
"v-17",9.75880910396741,10.2266652628207,-0.046828175613794
"v-18",10.0975815547218,9.98137468166159,0.011575120655882
"v-19",9.92961890924368,10.1834023856791,-0.0252370782432896
"v-20",9.96272399818341,10.0499699200455,-0.0087191134728973
