"Id","Thresh1","Thresh2","ThreshRatio","ThreshRatioBounded"
"v-1",8.4755145549782,12.7388344156715,-0.407473789947695,-0.407473789947695
"v-2",5.84708292868395,10.0703393214854,-0.543651510227627,-0.5
"v-3",8.10071044320702,10.5771942991573,-0.266748435275653,-0.266748435275653
"v-4",12.5408811724455,11.9997365028785,0.0441091102176176,0.0441091102176176
"v-5",8.24790421240189,8.93346475802604,-0.0798451772459263,-0.0798451772459263
"v-6",9.61763615899861,11.7991777600364,-0.204431334725593,-0.204431334725593
"v-7",10.7089452326987,11.7410306658116,-0.0920102062336418,-0.0920102062336418
"v-8",12.0092564911087,13.519488111226,-0.118454481611501,-0.118454481611501
"v-9",9.083801738384,8.01453383715183,0.125236175573593,0.125236175573593
"v-10",11.0493095195313,9.40418025818222,0.16121364035135,0.16121364035135
"v-11",8.3468464613917,7.2597282575879,0.139541400181477,0.139541400181477
"v-12",11.1697892950098,8.5688694121483,0.265076949426867,0.265076949426867
"v-13",8.69298925847109,10.622082227991,-0.200418194817594,-0.200418194817594
"v-14",11.1280226544134,8.8536057343948,0.228641686762883,0.228641686762883
"v-15",9.96978961676364,10.4989153706209,-0.0517124716691833,-0.0517124716691833
"v-16",9.46998559200927,6.9315862769473,0.312038698761094,0.312038698761094
"v-17",11.8986779703522,10.8106221020811,0.0958981202636863,0.0958981202636863
"v-18",15.4499651742439,10.6204833968222,0.374822216877526,0.374822216877526
"v-19",7.23053858281307,4.79921258046606,0.40986166745748,0.40986166745748
"v-20",8.19481438753366,9.02776151768476,-0.0968028802920034,-0.0968028802920034
"v-21",7.89319051701109,7.3353067250264,0.073301200543105,0.073301200543105
"v-22",8.00509781502615,5.87535395583379,0.309312259598372,0.309312259598372
"v-23",11.7109075258273,9.50819462519196,0.208366655764116,0.208366655764116
"v-24",10.1471029422554,10.1745447999049,-0.00270075287967578,-0.00270075287967578
"v-25",9.04229843430616,9.51304435437701,-0.050750553044807,-0.050750553044807
"v-26",12.2468087109204,12.4876301489243,-0.0194731765996681,-0.0194731765996681
"v-27",8.50347061117909,8.71605606525802,-0.0246924621553075,-0.0246924621553075
"v-28",10.1976407086005,7.49825648214977,0.307485865986713,0.307485865986713
"v-29",8.83395411188847,12.1299509826949,-0.317074963277517,-0.317074963277517
"v-30",11.5396730535486,11.0374432698244,0.0444975029469237,0.0444975029469237
"v-31",7.57671481145595,10.7038685556871,-0.345525519860055,-0.345525519860055
"v-32",10.3294772013928,9.89207052408501,0.0432681930716694,0.0432681930716694
"v-33",10.3798542774722,9.08195785074836,0.13357704716086,0.13357704716086
"v-34",9.96380916827601,10.6464696847271,-0.0662689071034876,-0.0662689071034876
"v-35",8.40649505463982,8.67800062996508,-0.0317865321109718,-0.0317865321109718
"v-36",4.02951930052815,7.93318522505058,-0.67740753414561,-0.5
"v-37",10.9859275552518,8.63050997007944,0.241311544561245,0.241311544561245
"v-38",7.41616869149302,10.5747345203965,-0.354805045193065,-0.354805045193065
"v-39",11.8488968692596,7.2321092077155,0.493704048445923,0.493704048445923
"v-40",10.072413789732,9.96620560497123,0.0106004487847916,0.0106004487847916
"v-41",12.0920056245395,8.53118541847049,0.348816219702165,0.348816219702165
"v-42",7.35469027882336,10.829382181723,-0.386924769575747,-0.386924769575747
"v-43",8.50111503813795,11.4258623243593,-0.29568207504981,-0.29568207504981
"v-44",12.9375806663456,8.22096479755148,0.453448731940565,0.453448731940565
"v-45",7.68725342167929,10.7800690775001,-0.338135416002176,-0.338135416002176
"v-46",11.655879101958,11.9914263578795,-0.0283812275891696,-0.0283812275891696
"v-47",12.6426312113788,10.7400734476282,0.163092604756051,0.163092604756051
"v-48",9.4363085877427,10.5236344957303,-0.109058767781073,-0.109058767781073
"v-49",8.27394232585865,9.82196608933269,-0.171510217601667,-0.171510217601667
"v-50",12.2198729255395,8.43359647460225,0.370840245696781,0.370840245696781
"v-51",8.80910897599112,8.91828913463066,-0.0123178301110195,-0.0123178301110195
"v-52",9.92930948945117,7.10751636574835,0.334338070676576,0.334338070676576
"v-53",9.80855310389208,10.4728216439499,-0.0655287158225968,-0.0655287158225968
"v-54",11.4071259472511,8.85236566760364,0.253553512836068,0.253553512836068
"v-55",7.85243639071282,8.93259939520752,-0.128883586336991,-0.128883586336991
"v-56",10.0939975703437,8.02758927271979,0.229056679433309,0.229056679433309
"v-57",11.2901383928177,10.4237002027612,0.0798475569649611,0.0798475569649611
"v-58",11.7647433196089,6.20113534768232,0.640374808773072,0.5
"v-59",11.7160288006815,8.81751586596546,0.284217704698708,0.284217704698708
"v-60",12.8852249765795,7.354331324763,0.560791868755316,0.5
"v-61",7.07284842470608,8.81868179462691,-0.220609114761049,-0.220609114761049
"v-62",7.37597245328372,8.04142011335153,-0.0863779470015857,-0.0863779470015857
"v-63",6.98802233101219,10.5277321043877,-0.409815340357885,-0.409815340357885
"v-64",8.43889119347434,10.0547541256469,-0.175194645184895,-0.175194645184895
"v-65",8.13626933762033,6.67109889338836,0.198547164635686,0.198547164635686
"v-66",10.3761293425066,10.6161368321366,-0.0228672737009475,-0.0228672737009475
"v-67",8.82289348646987,8.2044409824222,0.072674285020184,0.072674285020184
"v-68",8.18073794527358,11.4836673341153,-0.339143434163719,-0.339143434163719
"v-69",12.7575448833809,6.3806784294603,0.692848423536111,0.5
"v-70",9.77427624944497,12.3156106111271,-0.231113550904892,-0.231113550904892
