"Source","Target","Weight"
"v-1","v-4",0.0419
"v-1","v-5",0.0408
"v-1","v-6",0.0413
"v-1","v-7",0.0412
"v-1","v-8",0.041
"v-1","v-10",0.0424
"v-1","v-14",0.0416
"v-1","v-15",0.0441
"v-1","v-19",0.0419
"v-1","v-22",0.0463
"v-1","v-23",0.0409
"v-1","v-24",0.0412
"v-1","v-26",0.0408
"v-1","v-29",0.0442
"v-1","v-30",0.0408
"v-1","v-31",0.0427
"v-1","v-33",0.0419
"v-1","v-35",0.0417
"v-1","v-38",0.0425
"v-1","v-39",0.0405
"v-1","v-41",0.0418
"v-1","v-46",0.0435
"v-1","v-48",0.0407
"v-2","v-4",0.0403
"v-2","v-8",0.0451
"v-2","v-9",0.0406
"v-2","v-14",0.0435
"v-2","v-15",0.0412
"v-2","v-16",0.0415
"v-2","v-18",0.0408
"v-2","v-19",0.0433
"v-2","v-20",0.0426
"v-2","v-23",0.0411
"v-2","v-25",0.0407
"v-2","v-27",0.0414
"v-2","v-30",0.0429
"v-2","v-32",0.0421
"v-2","v-35",0.0409
"v-2","v-36",0.0432
"v-2","v-37",0.0416
"v-2","v-42",0.042
"v-2","v-44",0.0429
"v-2","v-45",0.043
"v-2","v-47",0.0416
"v-2","v-49",0.0411
"v-2","v-50",0.0409
"v-3","v-5",0.0404
"v-3","v-6",0.0416
"v-3","v-7",0.0425
"v-3","v-10",0.043
"v-3","v-12",0.0408
"v-3","v-13",0.0414
"v-3","v-16",0.0412
"v-3","v-18",0.0417
"v-3","v-20",0.0416
"v-3","v-22",0.0408
"v-3","v-23",0.0417
"v-3","v-25",0.0403
"v-3","v-27",0.0407
"v-3","v-29",0.0413
"v-3","v-33",0.0419
"v-3","v-34",0.043
"v-3","v-35",0.0416
"v-3","v-36",0.0421
"v-3","v-38",0.0411
"v-3","v-39",0.0414
"v-3","v-40",0.0432
"v-3","v-41",0.0421
"v-3","v-42",0.0427
"v-3","v-43",0.0444
"v-3","v-44",0.0422
"v-3","v-45",0.0406
"v-3","v-48",0.0407
"v-3","v-50",0.043
"v-4","v-1",0.0419
"v-4","v-2",0.0403
"v-4","v-12",0.0408
"v-4","v-15",0.0478
"v-4","v-16",0.0438
"v-4","v-19",0.0409
"v-4","v-20",0.0418
"v-4","v-21",0.0439
"v-4","v-22",0.0415
"v-4","v-24",0.0418
"v-4","v-25",0.042
"v-4","v-28",0.0411
"v-4","v-29",0.0441
"v-4","v-31",0.0404
"v-4","v-32",0.0415
"v-4","v-34",0.0403
"v-4","v-38",0.0423
"v-4","v-39",0.0437
"v-4","v-40",0.042
"v-4","v-41",0.0418
"v-4","v-42",0.0437
"v-4","v-43",0.0412
"v-4","v-45",0.0434
"v-4","v-48",0.042
"v-4","v-49",0.0405
"v-5","v-1",0.0408
"v-5","v-3",0.0404
"v-5","v-7",0.0407
"v-5","v-8",0.0415
"v-5","v-9",0.042
"v-5","v-11",0.0439
"v-5","v-12",0.0411
"v-5","v-13",0.0416
"v-5","v-14",0.042
"v-5","v-16",0.0418
"v-5","v-17",0.0434
"v-5","v-18",0.042
"v-5","v-20",0.0412
"v-5","v-24",0.041
"v-5","v-26",0.0419
"v-5","v-27",0.0415
"v-5","v-28",0.0431
"v-5","v-29",0.0443
"v-5","v-33",0.0425
"v-5","v-34",0.0416
"v-5","v-36",0.0435
"v-5","v-38",0.0409
"v-5","v-39",0.0407
"v-5","v-40",0.0413
"v-5","v-41",0.0408
"v-5","v-43",0.041
"v-5","v-44",0.0413
"v-5","v-48",0.0406
"v-6","v-1",0.0413
"v-6","v-3",0.0416
"v-6","v-8",0.0414
"v-6","v-9",0.043
"v-6","v-12",0.0407
"v-6","v-16",0.0406
"v-6","v-18",0.0419
"v-6","v-20",0.0445
"v-6","v-21",0.0414
"v-6","v-22",0.0412
"v-6","v-23",0.0405
"v-6","v-24",0.0414
"v-6","v-29",0.0445
"v-6","v-30",0.0403
"v-6","v-31",0.0442
"v-6","v-33",0.0424
"v-6","v-37",0.0421
"v-6","v-38",0.0417
"v-6","v-40",0.0408
"v-6","v-41",0.0425
"v-6","v-42",0.0406
"v-6","v-43",0.0406
"v-6","v-44",0.0418
