"Source","Target","Weight"
"v-4","v-22",0.1042
"v-4","v-24",0.1003
"v-4","v-26",0.1004
"v-4","v-30",0.1019
"v-4","v-31",0.1054
"v-4","v-33",0.1062
"v-4","v-34",0.1016
"v-4","v-35",0.1089
"v-4","v-36",0.1043
"v-4","v-37",0.1006
"v-4","v-39",0.1028
"v-4","v-41",0.1006
"v-4","v-44",0.1024
"v-4","v-45",0.102
"v-4","v-46",0.1004
"v-4","v-48",0.1007
"v-4","v-49",0.1021
"v-4","v-50",0.1024
"v-4","v-54",0.1011
"v-4","v-55",0.1047
"v-4","v-56",0.1005
"v-4","v-57",0.1013
"v-4","v-64",0.1033
"v-4","v-66",0.1021
"v-4","v-68",0.1031
"v-4","v-69",0.1009
"v-5","v-1",0.1002
"v-5","v-2",0.1032
"v-5","v-3",0.1001
"v-5","v-4",0.1026
"v-5","v-6",0.1018
"v-5","v-11",0.105
"v-5","v-12",0.1038
"v-5","v-14",0.1001
"v-5","v-15",0.1026
"v-5","v-17",0.1038
"v-5","v-18",0.1045
"v-5","v-20",0.1025
"v-5","v-22",0.1011
"v-5","v-23",0.1003
"v-5","v-26",0.101
"v-5","v-27",0.1062
"v-5","v-29",0.1041
"v-5","v-31",0.1011
"v-5","v-32",0.1048
"v-5","v-34",0.1003
"v-5","v-35",0.1006
"v-5","v-36",0.1037
"v-5","v-37",0.1048
"v-5","v-38",0.1053
"v-5","v-39",0.1073
"v-5","v-41",0.1059
"v-5","v-43",0.1006
"v-5","v-45",0.1053
"v-5","v-46",0.1041
"v-5","v-47",0.1052
"v-5","v-48",0.1029
"v-5","v-50",0.1
"v-5","v-51",0.1
"v-5","v-54",0.1039
"v-5","v-55",0.1069
"v-5","v-56",0.1021
"v-5","v-57",0.1034
"v-5","v-58",0.1034
"v-5","v-60",0.1026
"v-5","v-61",0.1007
"v-5","v-63",0.1032
"v-5","v-64",0.1048
"v-5","v-65",0.1006
"v-5","v-66",0.1003
"v-5","v-67",0.1069
"v-5","v-68",0.1002
"v-5","v-70",0.1018
"v-6","v-2",0.1009
"v-6","v-4",0.1001
"v-6","v-5",0.1018
"v-6","v-9",0.1
"v-6","v-10",0.1022
"v-6","v-16",0.1016
"v-6","v-17",0.1004
"v-6","v-19",0.104
"v-6","v-20",0.1043
"v-6","v-22",0.1001
"v-6","v-23",0.1005
"v-6","v-24",0.1018
"v-6","v-26",0.1036
"v-6","v-27",0.1021
"v-6","v-29",0.1017
"v-6","v-32",0.1011
"v-6","v-33",0.1052
"v-6","v-39",0.1029
"v-6","v-41",0.1022
"v-6","v-42",0.1011
"v-6","v-43",0.1037
"v-6","v-44",0.1031
"v-6","v-45",0.1024
"v-6","v-49",0.1034
"v-6","v-50",0.1048
"v-6","v-51",0.1009
"v-6","v-52",0.1
"v-6","v-53",0.1058
"v-6","v-54",0.1007
"v-6","v-56",0.1
"v-6","v-57",0.1019
"v-6","v-61",0.1023
"v-6","v-62",0.1003
"v-6","v-63",0.1103
"v-6","v-69",0.1003
"v-7","v-2",0.102
"v-7","v-3",0.1003
"v-7","v-4",0.1003
"v-7","v-8",0.1011
"v-7","v-9",0.1013
"v-7","v-11",0.1046
"v-7","v-13",0.1024
"v-7","v-14",0.1018
"v-7","v-17",0.1
"v-7","v-18",0.1023
"v-7","v-19",0.1034
"v-7","v-21",0.1082
"v-7","v-22",0.106
"v-7","v-23",0.1029
"v-7","v-25",0.1003
"v-7","v-31",0.1018
"v-7","v-33",0.1064
"v-7","v-34",0.1029
"v-7","v-35",0.1024
"v-7","v-36",0.1024
"v-7","v-40",0.1003
"v-7","v-41",0.1023
"v-7","v-44",0.101
"v-7","v-45",0.1026
"v-7","v-50",0.1005
"v-7","v-51",0.1033
"v-7","v-55",0.1005
"v-7","v-57",0.103
"v-7","v-58",0.1014
"v-7","v-60",0.1014
"v-7","v-61",0.106
"v-7","v-62",0.1032
"v-7","v-66",0.1037
"v-7","v-68",0.1054
"v-7","v-69",0.1014
"v-7","v-70",0.1029
"v-8","v-1",0.1056
"v-8","v-3",0.1043
"v-8","v-4",0.1022
"v-8","v-7",0.1011
"v-8","v-9",0.1034
"v-8","v-11",0.1084
"v-8","v-12",0.1086
"v-8","v-13",0.1022
"v-8","v-15",0.1026
"v-8","v-16",0.1006
"v-8","v-17",0.1067
"v-8","v-18",0.1009
"v-8","v-19",0.1012
"v-8","v-21",0.1019
"v-8","v-22",0.1028
"v-8","v-23",0.106
"v-8","v-24",0.1004
"v-8","v-27",0.1065
"v-8","v-28",0.1009
"v-8","v-29",0.1017
"v-8","v-32",0.1107
"v-8","v-33",0.1033
"v-8","v-35",0.1055
"v-8","v-36",0.101
"v-8","v-37",0.1044
"v-8","v-38",0.1099
"v-8","v-39",0.1021
"v-8","v-40",0.1023
"v-8","v-41",0.1033
"v-8","v-42",0.104
"v-8","v-44",0.1075
"v-8","v-45",0.1055
"v-8","v-46",0.1019
"v-8","v-47",0.1019
"v-8","v-48",0.1004
"v-8","v-49",0.102
"v-8","v-50",0.1048
"v-8","v-51",0.1046
"v-8","v-52",0.1004
"v-8","v-53",0.1043
"v-8","v-54",0.111
"v-8","v-55",0.1059
"v-8","v-57",0.1011
"v-8","v-58",0.1078
"v-8","v-60",0.1079
"v-8","v-61",0.1091
"v-8","v-62",0.1023
"v-8","v-63",0.1054
"v-8","v-65",0.1059
"v-8","v-66",0.1012
"v-8","v-67",0.1098
"v-8","v-68",0.1018
"v-8","v-70",0.1095
"v-9","v-3",0.102
"v-9","v-4",0.1044
"v-9","v-6",0.1
"v-9","v-7",0.1013
"v-9","v-8",0.1034
"v-9","v-10",0.1016
"v-9","v-12",0.1013
"v-9","v-13",0.1006
"v-9","v-15",0.1019
"v-9","v-17",0.1017
"v-9","v-20",0.1009
"v-9","v-21",0.1021
"v-9","v-22",0.1023
"v-9","v-23",0.1046
"v-9","v-24",0.1023
"v-9","v-25",0.1016
"v-9","v-27",0.1035
"v-9","v-28",0.1043
"v-9","v-31",0.1015
"v-9","v-32",0.1003
"v-9","v-34",0.1026
"v-9","v-35",0.1031
"v-9","v-39",0.102
"v-9","v-40",0.1001
"v-9","v-43",0.102
"v-9","v-44",0.1021
"v-9","v-45",0.1002
"v-9","v-46",0.1011
"v-9","v-47",0.1044
"v-9","v-50",0.1039
"v-9","v-51",0.1021
"v-9","v-52",0.1
"v-9","v-53",0.1025
"v-9","v-54",0.1045
"v-9","v-56",0.1056
"v-9","v-57",0.1042
"v-9","v-58",0.1015
"v-9","v-59",0.1051
"v-9","v-61",0.1025
"v-9","v-63",0.1017
"v-9","v-65",0.103
"v-9","v-66",0.1014
"v-9","v-67",0.1006
"v-10","v-1",0.1016
"v-10","v-3",0.1012
"v-10","v-4",0.105
"v-10","v-6",0.1022
"v-10","v-9",0.1016
"v-10","v-14",0.1026
"v-10","v-17",0.1005
"v-10","v-18",0.102
"v-10","v-19",0.1019
"v-10","v-20",0.1006
"v-10","v-21",0.1032
"v-10","v-23",0.103
"v-10","v-24",0.1046
"v-10","v-25",0.1053
"v-10","v-26",0.1032
"v-10","v-28",0.1044
"v-10","v-29",0.1006
"v-10","v-32",0.1055
"v-10","v-33",0.1024
"v-10","v-34",0.1031
"v-10","v-36",0.1051
"v-10","v-41",0.1009
"v-10","v-46",0.1036
"v-10","v-47",0.1085
"v-10","v-48",0.1056
"v-10","v-49",0.1033
"v-10","v-50",0.1072
"v-10","v-51",0.1007
"v-10","v-56",0.1015
"v-10","v-58",0.101
"v-10","v-60",0.103
"v-10","v-63",0.1036
"v-10","v-64",0.1048
"v-10","v-65",0.1015
"v-10","v-67",0.1003
"v-10","v-68",0.101
"v-10","v-70",0.1027
"v-11","v-1",0.1004
"v-11","v-3",0.1089
"v-11","v-4",0.1016
"v-11","v-5",0.105
"v-11","v-7",0.1046
"v-11","v-8",0.1084
"v-11","v-12",0.1072
"v-11","v-13",0.1039
"v-11","v-14",0.1013
"v-11","v-17",0.1072
"v-11","v-18",0.101
"v-11","v-19",0.1024
"v-11","v-20",0.1
"v-11","v-21",0.1011
"v-11","v-22",0.1023
"v-11","v-23",0.1067
"v-11","v-27",0.103
"v-11","v-28",0.1018
"v-11","v-29",0.1034
"v-11","v-32",0.1071
"v-11","v-34",0.1013
"v-11","v-36",0.1049
"v-11","v-38",0.1101
"v-11","v-39",0.1083
"v-11","v-40",0.1022
"v-11","v-41",0.1076
"v-11","v-42",0.1066
"v-11","v-44",0.1065
"v-11","v-45",0.1042
"v-11","v-46",0.1051
"v-11","v-48",0.1001
"v-11","v-50",0.1079
"v-11","v-53",0.1096
"v-11","v-54",0.1059
"v-11","v-55",0.1014
"v-11","v-57",0.1062
"v-11","v-58",0.1045
"v-11","v-59",0.1
"v-11","v-60",0.1072
"v-11","v-61",0.1084
"v-11","v-62",0.1022
"v-11","v-63",0.1054
"v-11","v-64",0.1006
"v-11","v-65",0.1127
"v-11","v-66",0.1005
"v-11","v-67",0.1045
"v-11","v-68",0.1017
"v-11","v-69",0.1039
"v-11","v-70",0.1042
"v-12","v-1",0.1013
"v-12","v-3",0.1076
"v-12","v-4",0.1015
"v-12","v-5",0.1038
"v-12","v-8",0.1086
"v-12","v-9",0.1013
"v-12","v-11",0.1072
"v-12","v-15",0.1035
"v-12","v-16",0.1009
"v-12","v-17",0.104
"v-12","v-18",0.1037
"v-12","v-19",0.1054
"v-12","v-22",0.1064
"v-12","v-23",0.102
"v-12","v-25",0.1022
"v-12","v-27",0.108
"v-12","v-28",0.1027
"v-12","v-32",0.1085
"v-12","v-33",0.1022
"v-12","v-34",0.103
"v-12","v-35",0.1044
"v-12","v-37",0.1025
"v-12","v-38",0.1063
"v-12","v-39",0.1037
"v-12","v-41",0.1025
"v-12","v-42",0.1065
"v-12","v-43",0.1022
"v-12","v-44",0.1104
"v-12","v-46",0.1003
"v-12","v-47",0.1004
"v-12","v-49",0.1051
"v-12","v-50",0.1056
"v-12","v-51",0.1073
"v-12","v-52",0.1033
"v-12","v-53",0.1058
"v-12","v-54",0.105
"v-12","v-55",0.1087
"v-12","v-57",0.1023
"v-12","v-58",0.1064
"v-12","v-59",0.1025
"v-12","v-60",0.1079
"v-12","v-61",0.1107
"v-12","v-62",0.1013
"v-12","v-63",0.103
"v-12","v-65",0.1052
"v-12","v-67",0.1096
"v-12","v-70",0.1079
"v-13","v-1",0.1057
"v-13","v-2",0.1097
"v-13","v-3",0.1036
"v-13","v-4",0.1052
"v-13","v-7",0.1024
"v-13","v-8",0.1022
"v-13","v-9",0.1006
"v-13","v-11",0.1039
"v-13","v-14",0.1107
"v-13","v-15",0.1059
"v-13","v-16",0.1076
"v-13","v-18",0.107
"v-13","v-19",0.1023
"v-13","v-20",0.1034
"v-13","v-21",0.1035
"v-13","v-23",0.1089
"v-13","v-25",0.1057
"v-13","v-26",0.1079
"v-13","v-27",0.1
"v-13","v-28",0.1027
"v-13","v-29",0.1038
"v-13","v-30",0.1055
"v-13","v-33",0.1045
"v-13","v-34",0.1013
"v-13","v-35",0.1062
"v-13","v-40",0.1067
"v-13","v-43",0.1123
"v-13","v-45",0.1018
"v-13","v-46",0.1097
"v-13","v-47",0.1042
"v-13","v-48",0.1047
"v-13","v-49",0.1127
"v-13","v-52",0.1102
"v-13","v-53",0.1001
"v-13","v-55",0.102
"v-13","v-56",0.1033
"v-13","v-57",0.105
"v-13","v-58",0.1002
"v-13","v-59",0.11
"v-13","v-60",0.1004
"v-13","v-62",0.1001
"v-13","v-64",0.1005
"v-13","v-66",0.1003
"v-13","v-68",0.1039
"v-13","v-69",0.1039
"v-14","v-2",0.1103
"v-14","v-5",0.1001
"v-14","v-7",0.1018
"v-14","v-10",0.1026
"v-14","v-11",0.1013
"v-14","v-13",0.1107
"v-14","v-15",0.1016
"v-14","v-16",0.1066
"v-14","v-17",0.1014
"v-14","v-18",0.1073
"v-14","v-20",0.1005
"v-14","v-21",0.1089
"v-14","v-24",0.1009
"v-14","v-25",0.1049
"v-14","v-26",0.1108
"v-14","v-27",0.1
"v-14","v-29",0.1047
"v-14","v-30",0.1108
"v-14","v-32",0.1012
"v-14","v-33",0.1042
"v-14","v-34",0.1019
"v-14","v-35",0.1102
"v-14","v-36",0.103
"v-14","v-37",0.1066
"v-14","v-39",0.1007
"v-14","v-40",0.107
"v-14","v-41",0.1017
"v-14","v-43",0.1031
"v-14","v-44",0.1018
"v-14","v-45",0.1013
"v-14","v-46",0.1021
"v-14","v-47",0.1078
"v-14","v-48",0.1096
"v-14","v-49",0.1064
"v-14","v-50",0.1044
"v-14","v-51",0.1066
"v-14","v-52",0.1046
"v-14","v-56",0.1065
"v-14","v-57",0.1038
"v-14","v-58",0.1029
"v-14","v-59",0.104
"v-14","v-60",0.1007
"v-14","v-62",0.1024
"v-14","v-64",0.1021
"v-14","v-65",0.1018
"v-14","v-66",0.1001
"v-14","v-68",0.1058
"v-14","v-69",0.1017
"v-14","v-70",0.104
"v-15","v-2",0.1043
"v-15","v-5",0.1026
"v-15","v-8",0.1026
"v-15","v-9",0.1019
"v-15","v-12",0.1035
"v-15","v-13",0.1059
"v-15","v-14",0.1016
"v-15","v-16",0.1049
"v-15","v-17",0.1
"v-15","v-18",0.1051
"v-15","v-19",0.101
"v-15","v-20",0.1072
"v-15","v-21",0.1025
"v-15","v-22",0.1012
"v-15","v-24",0.1003
"v-15","v-25",0.1042
"v-15","v-28",0.1023
"v-15","v-29",0.1053
"v-15","v-30",0.1
"v-15","v-33",0.1049
"v-15","v-35",0.1032
"v-15","v-36",0.1032
"v-15","v-38",0.103
"v-15","v-40",0.1078
"v-15","v-43",0.1088
"v-15","v-45",0.1036
"v-15","v-46",0.1033
"v-15","v-47",0.1061
"v-15","v-48",0.1105
"v-15","v-49",0.1074
"v-15","v-50",0.1041
"v-15","v-51",0.1018
"v-15","v-52",0.1048
"v-15","v-54",0.1019
"v-15","v-56",0.1062
"v-15","v-57",0.1044
"v-15","v-59",0.1062
"v-15","v-60",0.1017
"v-15","v-61",0.1016
"v-15","v-62",0.1007
"v-15","v-63",0.1008
"v-15","v-68",0.1084
"v-15","v-69",0.1024
"v-15","v-70",0.104
"v-16","v-1",0.101
"v-16","v-2",0.1092
"v-16","v-3",0.1026
"v-16","v-6",0.1016
"v-16","v-8",0.1006
"v-16","v-12",0.1009
"v-16","v-13",0.1076
"v-16","v-14",0.1066
"v-16","v-15",0.1049
"v-16","v-18",0.1073
"v-16","v-19",0.1
"v-16","v-20",0.1052
"v-16","v-21",0.1084
"v-16","v-22",0.1034
"v-16","v-23",0.1035
"v-16","v-24",0.1013
"v-16","v-25",0.1046
"v-16","v-26",0.1115
"v-16","v-30",0.1038
"v-16","v-31",0.1014
"v-16","v-33",0.1061
"v-16","v-34",0.1054
"v-16","v-35",0.1073
"v-16","v-36",0.106
"v-16","v-37",0.1009
"v-16","v-39",0.1013
"v-16","v-40",0.1062
"v-16","v-41",0.1023
"v-16","v-42",0.1035
"v-16","v-43",0.1117
"v-16","v-45",0.1049
"v-16","v-46",0.1038
"v-16","v-47",0.11
"v-16","v-48",0.107
"v-16","v-49",0.1041
"v-16","v-50",0.1006
"v-16","v-52",0.108
"v-16","v-53",0.1026
"v-16","v-54",0.1059
"v-16","v-55",0.1047
"v-16","v-56",0.1063
"v-16","v-57",0.1093
"v-16","v-59",0.1083
"v-16","v-60",0.1059
"v-16","v-62",0.1032
"v-16","v-64",0.1033
"v-16","v-67",0.1008
"v-16","v-68",0.1079
"v-16","v-69",0.1
"v-17","v-1",0.1029
"v-17","v-3",0.1082
"v-17","v-4",0.1051
"v-17","v-5",0.1038
"v-17","v-6",0.1004
"v-17","v-7",0.1
"v-17","v-8",0.1067
"v-17","v-9",0.1017
"v-17","v-10",0.1005
"v-17","v-11",0.1072
"v-17","v-12",0.104
"v-17","v-14",0.1014
"v-17","v-15",0.1
"v-17","v-19",0.1104
"v-17","v-21",0.1063
"v-17","v-22",0.1062
"v-17","v-23",0.1086
"v-17","v-25",0.1
"v-17","v-26",0.1023
"v-17","v-27",0.1135
"v-17","v-28",0.1032
"v-17","v-29",0.1018
"v-17","v-30",0.1015
"v-17","v-31",0.1039
"v-17","v-32",0.1091
"v-17","v-33",0.1036
"v-17","v-34",0.1031
"v-17","v-35",0.1033
"v-17","v-36",0.1065
"v-17","v-37",0.1039
"v-17","v-38",0.1051
"v-17","v-39",0.1047
"v-17","v-41",0.1092
"v-17","v-42",0.1065
"v-17","v-43",0.1021
"v-17","v-44",0.1023
"v-17","v-45",0.1024
"v-17","v-46",0.1026
"v-17","v-47",0.1006
"v-17","v-48",0.104
"v-17","v-49",0.1037
"v-17","v-50",0.1055
"v-17","v-51",0.1015
"v-17","v-52",0.1024
"v-17","v-53",0.1048
"v-17","v-54",0.1027
"v-17","v-55",0.1048
"v-17","v-59",0.1014
"v-17","v-60",0.1064
"v-17","v-61",0.1017
"v-17","v-62",0.1008
"v-17","v-63",0.1038
"v-17","v-64",0.1025
"v-17","v-65",0.1086
"v-17","v-66",0.1021
"v-17","v-67",0.1051
"v-17","v-68",0.1005
"v-17","v-69",0.1012
"v-17","v-70",0.1064
"v-18","v-2",0.1096
"v-18","v-3",0.1006
"v-18","v-4",0.1026
"v-18","v-5",0.1045
"v-18","v-7",0.1023
"v-18","v-8",0.1009
"v-18","v-10",0.102
"v-18","v-11",0.101
"v-18","v-12",0.1037
"v-18","v-13",0.107
"v-18","v-14",0.1073
"v-18","v-15",0.1051
"v-18","v-16",0.1073
"v-18","v-20",0.1053
"v-18","v-21",0.1003
"v-18","v-22",0.1048
"v-18","v-25",0.105
"v-18","v-26",0.1035
"v-18","v-27",0.1
"v-18","v-29",0.1017
"v-18","v-30",0.1042
"v-18","v-33",0.1032
"v-18","v-34",0.103
"v-18","v-35",0.1056
"v-18","v-38",0.1062
"v-18","v-40",0.107
"v-18","v-41",0.1024
"v-18","v-42",0.1011
"v-18","v-43",0.1077
"v-18","v-46",0.1087
"v-18","v-47",0.1066
"v-18","v-48",0.1069
"v-18","v-49",0.11
"v-18","v-51",0.101
"v-18","v-52",0.1111
"v-18","v-55",0.1009
"v-18","v-56",0.1063
"v-18","v-57",0.1059
"v-18","v-59",0.1098
"v-18","v-66",0.1007
"v-18","v-67",0.103
"v-18","v-68",0.1055
"v-19","v-1",0.1059
"v-19","v-2",0.1059
"v-19","v-3",0.1041
"v-19","v-4",0.1033
"v-19","v-6",0.104
"v-19","v-7",0.1034
"v-19","v-8",0.1012
"v-19","v-10",0.1019
"v-19","v-11",0.1024
"v-19","v-12",0.1054
"v-19","v-13",0.1023
"v-19","v-15",0.101
"v-19","v-16",0.1
"v-19","v-17",0.1104
"v-19","v-21",0.1063
"v-19","v-22",0.105
"v-19","v-23",0.1042
"v-19","v-25",0.1054
"v-19","v-26",0.1012
"v-19","v-27",0.1063
"v-19","v-30",0.1004
"v-19","v-31",0.1032
"v-19","v-32",0.106
"v-19","v-34",0.1052
"v-19","v-37",0.1012
"v-19","v-38",0.1079
"v-19","v-41",0.1026
"v-19","v-42",0.1006
"v-19","v-44",0.106
"v-19","v-45",0.1008
"v-19","v-46",0.1066
"v-19","v-47",0.104
"v-19","v-50",0.1013
"v-19","v-53",0.1082
"v-19","v-54",0.1056
"v-19","v-55",0.1018
"v-19","v-56",0.1006
"v-19","v-57",0.1069
"v-19","v-58",0.1038
"v-19","v-61",0.1063
"v-19","v-62",0.1002
"v-19","v-63",0.1024
"v-19","v-65",0.1013
"v-19","v-66",0.103
"v-19","v-67",0.1006
"v-19","v-69",0.1021
"v-19","v-70",0.1081
"v-20","v-1",0.1006
"v-20","v-2",0.1054
"v-20","v-4",0.1009
"v-20","v-5",0.1025
"v-20","v-6",0.1043
"v-20","v-9",0.1009
"v-20","v-10",0.1006
"v-20","v-11",0.1
"v-20","v-13",0.1034
"v-20","v-14",0.1005
"v-20","v-15",0.1072
"v-20","v-16",0.1052
"v-20","v-18",0.1053
"v-20","v-21",0.1075
"v-20","v-24",0.1041
"v-20","v-25",0.1053
"v-20","v-26",0.1057
"v-20","v-29",0.1015
"v-20","v-30",0.1075
"v-20","v-31",0.1019
"v-20","v-32",0.1017
"v-20","v-35",0.1052
"v-20","v-37",0.1045
"v-20","v-40",0.1018
"v-20","v-41",0.1035
"v-20","v-43",0.101
"v-20","v-46",0.1083
"v-20","v-47",0.1057
"v-20","v-48",0.1108
"v-20","v-49",0.1079
"v-20","v-50",0.1023
"v-20","v-52",0.1088
"v-20","v-53",0.1015
"v-20","v-54",0.1002
"v-20","v-56",0.1111
"v-20","v-57",0.1079
"v-20","v-59",0.1106
"v-20","v-64",0.1021
"v-20","v-66",0.1047
"v-20","v-67",0.1009
"v-20","v-68",0.1083
"v-20","v-70",0.1022
"v-21","v-1",0.1024
"v-21","v-2",0.1071
"v-21","v-3",0.1034
"v-21","v-4",0.1033
"v-21","v-7",0.1082
"v-21","v-8",0.1019
"v-21","v-9",0.1021
"v-21","v-10",0.1032
"v-21","v-11",0.1011
"v-21","v-13",0.1035
"v-21","v-14",0.1089
"v-21","v-15",0.1025
"v-21","v-16",0.1084
"v-21","v-17",0.1063
"v-21","v-18",0.1003
"v-21","v-19",0.1063
"v-21","v-20",0.1075
"v-21","v-22",0.1004
"v-21","v-23",0.1045
"v-21","v-25",0.1047
"v-21","v-26",0.1035
"v-21","v-27",0.1
"v-21","v-28",0.1005
"v-21","v-29",0.1048
"v-21","v-30",0.1033
"v-21","v-31",0.1011
"v-21","v-33",0.1089
"v-21","v-34",0.1045
"v-21","v-35",0.1114
"v-21","v-36",0.102
"v-21","v-37",0.1042
"v-21","v-40",0.1075
"v-21","v-42",0.1049
"v-21","v-43",0.1064
"v-21","v-46",0.1108
"v-21","v-47",0.1118
"v-21","v-48",0.103
"v-21","v-49",0.1051
"v-21","v-52",0.1104
"v-21","v-53",0.1021
"v-21","v-56",0.101
"v-21","v-57",0.1064
"v-21","v-59",0.1099
"v-21","v-60",0.1017
"v-21","v-61",0.1033
"v-21","v-64",0.1009
"v-21","v-65",0.1063
"v-21","v-68",0.1089
"v-21","v-69",0.1035
"v-22","v-1",0.1009
"v-22","v-2",0.1028
"v-22","v-4",0.1042
"v-22","v-5",0.1011
"v-22","v-6",0.1001
"v-22","v-7",0.106
"v-22","v-8",0.1028
"v-22","v-9",0.1023
"v-22","v-11",0.1023
"v-22","v-12",0.1064
"v-22","v-15",0.1012
"v-22","v-16",0.1034
"v-22","v-17",0.1062
"v-22","v-18",0.1048
"v-22","v-19",0.105
"v-22","v-21",0.1004
"v-22","v-23",0.1009
"v-22","v-24",0.1014
"v-22","v-25",0.1057
"v-22","v-27",0.1054
"v-22","v-28",0.1055
"v-22","v-32",0.1085
"v-22","v-36",0.1026
"v-22","v-37",0.1028
"v-22","v-38",0.1033
"v-22","v-39",0.1004
"v-22","v-41",0.1013
"v-22","v-42",0.1012
"v-22","v-43",0.1019
"v-22","v-46",0.1043
"v-22","v-47",0.1031
"v-22","v-50",0.1047
"v-22","v-51",0.103
"v-22","v-54",0.1016
"v-22","v-55",0.1015
"v-22","v-56",0.1018
"v-22","v-58",0.1092
"v-22","v-59",0.1044
"v-22","v-60",0.1004
"v-22","v-61",0.1025
"v-22","v-62",0.1042
"v-22","v-63",0.1081
"v-22","v-65",0.1019
"v-22","v-66",0.1038
"v-22","v-67",0.1065
"v-22","v-68",0.1063
"v-22","v-69",0.1036
"v-22","v-70",0.1038
"v-23","v-3",0.1038
"v-23","v-5",0.1003
"v-23","v-6",0.1005
"v-23","v-7",0.1029
"v-23","v-8",0.106
"v-23","v-9",0.1046
"v-23","v-10",0.103
"v-23","v-11",0.1067
"v-23","v-12",0.102
