"Source","Target","Weight"
"v-1","v-5",0.02874
"v-1","v-7",0.02988
"v-1","v-8",0.0294
"v-1","v-11",0.0296
"v-1","v-12",0.0303
"v-1","v-14",0.03076
"v-1","v-21",0.02938
"v-1","v-22",0.0304
"v-1","v-27",0.03026
"v-1","v-30",0.0303
"v-1","v-31",0.02902
"v-1","v-34",0.02998
"v-1","v-36",0.02976
"v-1","v-41",0.02928
"v-1","v-43",0.03054
"v-1","v-45",0.02986
"v-1","v-46",0.03018
"v-1","v-47",0.0302
"v-1","v-48",0.02988
"v-1","v-49",0.02952
"v-1","v-53",0.02994
"v-1","v-54",0.0294
"v-1","v-56",0.02914
"v-1","v-57",0.02974
"v-1","v-59",0.02962
"v-1","v-60",0.03036
"v-1","v-62",0.03082
"v-1","v-64",0.03028
"v-1","v-65",0.03028
"v-1","v-66",0.03146
"v-1","v-70",0.0288
"v-2","v-3",0.02878
"v-2","v-4",0.02904
"v-2","v-5",0.0287
"v-2","v-13",0.0293
"v-2","v-15",0.03044
"v-2","v-16",0.02936
"v-2","v-17",0.02984
"v-2","v-18",0.02924
"v-2","v-19",0.0305
"v-2","v-20",0.03
"v-2","v-21",0.0296
"v-2","v-23",0.02884
"v-2","v-24",0.03076
"v-2","v-29",0.0297
"v-2","v-33",0.02906
"v-2","v-34",0.0295
"v-2","v-35",0.02934
"v-2","v-37",0.02942
"v-2","v-38",0.029
"v-2","v-39",0.0308
"v-2","v-40",0.02978
"v-2","v-42",0.02924
"v-2","v-48",0.02972
"v-2","v-50",0.02982
"v-2","v-51",0.02996
"v-2","v-52",0.03032
"v-2","v-55",0.02916
"v-2","v-57",0.02936
"v-2","v-62",0.02894
"v-2","v-63",0.02948
"v-2","v-67",0.02976
"v-2","v-68",0.0304
"v-3","v-4",0.02994
"v-3","v-5",0.03006
"v-3","v-9",0.03012
"v-3","v-10",0.03178
"v-3","v-13",0.02922
"v-3","v-15",0.0287
"v-3","v-16",0.03004
"v-3","v-17",0.02944
"v-3","v-18",0.02986
"v-3","v-19",0.03068
"v-3","v-20",0.0302
"v-3","v-23",0.03012
"v-3","v-24",0.03062
"v-3","v-25",0.0288
"v-3","v-29",0.03014
"v-3","v-32",0.03106
"v-3","v-33",0.0306
"v-3","v-35",0.02928
"v-3","v-37",0.03016
"v-3","v-38",0.02994
"v-3","v-39",0.02916
"v-3","v-40",0.03012
"v-3","v-42",0.02906
"v-3","v-44",0.029
"v-3","v-50",0.03002
"v-3","v-51",0.02908
"v-3","v-52",0.02898
"v-3","v-54",0.02912
"v-3","v-55",0.0288
"v-3","v-61",0.0298
"v-3","v-63",0.03062
"v-3","v-67",0.0293
"v-3","v-68",0.03126
"v-3","v-69",0.0308
"v-4","v-5",0.0294
"v-4","v-9",0.03034
"v-4","v-10",0.02966
"v-4","v-12",0.02876
"v-4","v-13",0.02976
"v-4","v-15",0.0294
"v-4","v-16",0.02926
"v-4","v-17",0.03042
"v-4","v-18",0.02966
"v-4","v-19",0.03046
"v-4","v-20",0.03042
"v-4","v-23",0.02904
"v-4","v-24",0.02962
"v-4","v-29",0.03016
"v-4","v-32",0.02896
"v-4","v-35",0.029
"v-4","v-37",0.02972
"v-4","v-38",0.02982
"v-4","v-39",0.02974
"v-4","v-40",0.0291
"v-4","v-42",0.03052
"v-4","v-44",0.0313
"v-4","v-50",0.03
"v-4","v-51",0.02988
"v-4","v-52",0.02984
"v-4","v-55",0.02966
"v-4","v-58",0.02926
"v-4","v-61",0.03042
"v-4","v-63",0.03162
"v-4","v-64",0.02916
"v-4","v-65",0.02924
"v-4","v-67",0.0298
"v-4","v-68",0.03096
"v-4","v-69",0.03098
"v-5","v-10",0.02964
"v-5","v-11",0.02882
"v-5","v-13",0.02996
"v-5","v-15",0.03014
"v-5","v-16",0.02988
"v-5","v-17",0.03076
"v-5","v-18",0.03016
"v-5","v-19",0.02982
"v-5","v-20",0.02912
"v-5","v-23",0.03012
"v-5","v-24",0.0292
"v-5","v-25",0.02956
"v-5","v-26",0.02886
"v-5","v-27",0.02886
"v-5","v-29",0.0289
"v-5","v-32",0.031
"v-5","v-33",0.02992
"v-5","v-34",0.02926
"v-5","v-35",0.03006
"v-5","v-37",0.0299
"v-5","v-38",0.02954
"v-5","v-39",0.02938
"v-5","v-40",0.02912
"v-5","v-42",0.03074
"v-5","v-44",0.02998
"v-5","v-47",0.029
"v-5","v-51",0.03082
"v-5","v-52",0.03098
"v-5","v-61",0.0288
"v-5","v-67",0.02952
"v-5","v-68",0.02884
"v-5","v-69",0.02946
"v-6","v-7",0.03062
"v-6","v-11",0.02896
"v-6","v-12",0.03062
"v-6","v-14",0.02928
"v-6","v-16",0.0288
"v-6","v-17",0.02904
"v-6","v-21",0.02888
"v-6","v-22",0.02956
"v-6","v-26",0.03026
"v-6","v-27",0.02958
"v-6","v-30",0.03002
"v-6","v-31",0.0294
"v-6","v-34",0.02934
"v-6","v-36",0.03026
"v-6","v-41",0.0291
"v-6","v-43",0.02942
"v-6","v-44",0.0289
"v-6","v-45",0.03092
"v-6","v-46",0.03014
"v-6","v-47",0.0305
"v-6","v-48",0.02914
"v-6","v-49",0.03012
"v-6","v-53",0.02962
"v-6","v-54",0.0292
"v-6","v-56",0.02894
"v-6","v-57",0.0313
"v-6","v-58",0.02984
"v-6","v-60",0.02978
"v-6","v-62",0.0313
"v-6","v-64",0.0298
"v-6","v-65",0.03044
"v-6","v-66",0.03096
"v-6","v-67",0.02904
"v-6","v-68",0.02872
"v-6","v-70",0.03034
"v-7","v-8",0.02996
"v-7","v-11",0.03052
"v-7","v-12",0.03018
"v-7","v-14",0.03168
"v-7","v-21",0.03064
"v-7","v-22",0.0304
"v-7","v-26",0.0294
"v-7","v-27",0.03054
"v-7","v-28",0.0295
"v-7","v-30",0.02994
"v-7","v-31",0.03024
"v-7","v-32",0.02944
"v-7","v-34",0.02992
"v-7","v-36",0.02942
"v-7","v-41",0.02932
"v-7","v-43",0.02886
"v-7","v-45",0.02914
"v-7","v-46",0.03018
"v-7","v-47",0.029
"v-7","v-48",0.03036
"v-7","v-49",0.03034
"v-7","v-51",0.0288
"v-7","v-53",0.0301
"v-7","v-56",0.03038
"v-7","v-57",0.03016
"v-7","v-58",0.03008
"v-7","v-59",0.03022
"v-7","v-60",0.02986
"v-7","v-62",0.02964
"v-7","v-64",0.02886
"v-7","v-65",0.03052
"v-7","v-68",0.02868
"v-7","v-70",0.02964
"v-8","v-10",0.0291
"v-8","v-11",0.02948
"v-8","v-12",0.0309
"v-8","v-14",0.02914
"v-8","v-16",0.0293
"v-8","v-19",0.02908
"v-8","v-21",0.02986
"v-8","v-22",0.03026
"v-8","v-24",0.0306
"v-8","v-26",0.0289
"v-8","v-27",0.02898
"v-8","v-28",0.02956
"v-8","v-30",0.0287
"v-8","v-31",0.02996
"v-8","v-32",0.02924
"v-8","v-34",0.02898
"v-8","v-36",0.0296
"v-8","v-38",0.02906
"v-8","v-41",0.02958
"v-8","v-43",0.02986
"v-8","v-44",0.02922
"v-8","v-47",0.02952
"v-8","v-48",0.02924
"v-8","v-49",0.02986
"v-8","v-53",0.03016
"v-8","v-54",0.03044
"v-8","v-56",0.03126
"v-8","v-57",0.02982
"v-8","v-58",0.02938
"v-8","v-59",0.02956
"v-8","v-60",0.0287
"v-8","v-62",0.0292
"v-8","v-63",0.02868
"v-8","v-64",0.0296
"v-8","v-65",0.02986
"v-8","v-70",0.0302
"v-9","v-10",0.03054
"v-9","v-13",0.02992
"v-9","v-15",0.02974
"v-9","v-16",0.0289
"v-9","v-18",0.02878
"v-9","v-19",0.02906
"v-9","v-20",0.03162
"v-9","v-23",0.02926
"v-9","v-24",0.02988
"v-9","v-25",0.02956
"v-9","v-29",0.0304
"v-9","v-32",0.0302
"v-9","v-33",0.02898
"v-9","v-35",0.02914
"v-9","v-36",0.02878
"v-9","v-37",0.02972
"v-9","v-38",0.02992
"v-9","v-39",0.02956
"v-9","v-40",0.0304
"v-9","v-42",0.02986
"v-9","v-50",0.0312
"v-9","v-51",0.03004
"v-9","v-52",0.03054
"v-9","v-55",0.0294
"v-9","v-61",0.0289
"v-9","v-64",0.029
"v-9","v-67",0.0305
"v-9","v-68",0.03006
"v-9","v-69",0.02926
"v-10","v-13",0.03004
"v-10","v-15",0.02948
"v-10","v-16",0.02966
"v-10","v-17",0.03026
"v-10","v-18",0.02998
"v-10","v-19",0.02986
"v-10","v-20",0.02988
"v-10","v-23",0.02916
"v-10","v-24",0.02966
"v-10","v-26",0.0289
"v-10","v-31",0.02868
"v-10","v-32",0.0289
"v-10","v-33",0.02998
